,money,recent,frequency,cluster
5160,879.0,154,1,1
5161,1221.0,154,1,1
5162,1380.0,154,1,1
5163,835.5,100,1,1
5164,6768.0,55,2,0
5165,3022.0,141,1,1
5166,2004.0,140,1,1
5167,1905.0,154,1,1
5168,10189.0,154,1,1
5169,2517.0,154,1,1
5170,1021.0,154,1,1
5171,1508.0,154,1,1
5172,4311.5,91,2,0
5173,26506.0,13,3,0
5174,8483.869999999999,154,1,1
5175,6065.0,96,4,0
5176,7468.0,154,1,1
5177,895.0,154,1,1
5178,9201.5,14,8,0
5179,3866.0,111,2,0
5180,1590.0,154,1,1
5181,3696.0,28,3,0
5182,1646.0,154,1,1
5183,1871.0,154,1,1
5184,1645.0,154,1,1
5185,1068.0,154,1,1
5186,858.0,154,1,1
5187,1316.0,154,1,1
5188,3774.0,154,1,1
5189,2356.0,154,1,1
5190,603.0,154,1,1
5191,1183.5,153,1,1
5192,6066.0,25,3,0
5193,12045.0,77,3,0
5194,3522.0,150,2,0
5195,975.5,153,1,1
5196,656.0,153,1,1
5197,773.5,108,1,1
5198,1741.5,37,2,0
5199,759.5,153,1,1
5200,1730.5,33,1,2
5201,821.0,153,1,1
5202,1860.0,153,1,1
5203,1023.0,153,1,1
5204,1297.5,153,1,1
5205,823.0,153,1,1
5206,861.0,153,1,1
5207,12884.0,119,3,0
5208,990.0,153,1,1
5209,10508.0,153,1,1
5210,1026.0,153,1,1
5211,349.0,153,1,1
5212,1748.0,153,1,1
5213,2934.5,131,2,0
5214,1596.0,153,1,1
5215,906.0,153,1,1
5216,3988.0,153,1,1
5217,4212.0,131,2,0
5218,1719.0,152,2,1
5219,318.5,153,1,1
5220,577.5,153,1,1
5221,1082.5,153,1,1
5222,3437.5,27,3,0
5223,1523.5,153,1,1
5224,949.0,153,1,1
5225,495.0,153,1,1
5226,1570.07,153,1,1
5227,679.0,153,1,1
5228,1722.0,153,1,1
5229,19570.0,34,4,0
5230,1979.0,146,2,1
5231,7599.0,150,2,0
5232,616.0,153,1,1
5233,1634.0,153,1,1
5234,13323.0,153,1,1
5235,3225.0,83,2,0
5236,4124.0,153,1,1
5237,673.5,153,1,1
5238,733.0,153,1,1
5239,2052.0,153,1,1
5240,672.0,152,1,1
5241,3549.5,14,2,0
5242,1160.0,153,1,1
5243,840.5,34,1,2
5244,1045.0,153,1,1
5245,2036.0,153,1,1
5246,5288.0,64,3,0
5247,3723.0,70,3,0
5248,22965.0,21,3,0
5249,16215.0,153,1,1
5250,1249.0,153,1,1
5251,8621.5,98,2,0
5252,3139.0,153,1,1
5253,20006.0,20,7,0
5254,10177.0,153,1,1
5255,5202.5,141,4,0
5256,2300.0,153,1,1
5257,5203.0,85,2,0
5258,305.0,153,1,1
5259,5971.5,84,3,0
5260,14324.0,135,3,0
5261,3368.0,21,1,2
5262,439.0,152,1,1
5263,1902.5,152,1,1
5264,742.0,152,1,1
5265,1177.0,152,1,1
5266,1092.0,152,1,1
5267,984.0,152,1,1
5268,3153.0,152,1,1
5269,575.0,152,1,1
5270,986.0,99,1,1
5271,1990.0,149,1,1
5272,420.0,152,1,1
5273,1379.0,152,1,1
5274,1296.0,152,1,1
5275,935.5,152,1,1
5276,1840.0,41,2,0
5277,4010.0,6,2,2
5278,932.0,152,1,1
5279,444.0,152,1,1
5280,979.0,152,1,1
5281,18033.94,76,3,0
5282,738.0,152,1,1
5283,732.0,152,1,1
5284,4659.5,34,3,0
5285,2170.0,152,1,1
5286,2605.0,152,1,1
5287,2699.5,152,1,1
5288,9621.5,134,3,0
5289,3285.0,152,1,1
5290,3262.0,152,1,1
5291,5231.0,133,3,0
5292,1350.5,152,1,1
5293,15220.5,111,4,0
5294,1966.0,152,1,1
5295,544.0,152,1,1
5296,9294.0,152,1,1
5297,2557.0,35,2,0
5298,6573.0,98,2,0
5299,400.0,144,1,1
5300,3792.0,152,1,1
5301,1569.0,152,1,1
5302,919.0,152,1,1
5303,4984.0,100,2,0
5304,2607.5,33,4,0
5305,5048.0,7,4,0
5306,1342.0,152,1,1
5307,1975.5,111,1,1
5308,2275.0,142,2,1
5309,4449.5,98,2,0
5310,984.0,80,1,1
5311,665.0,152,1,1
5312,713.0,152,1,1
5313,919.0,75,1,1
5314,2781.0,152,1,1
5315,6228.0,121,2,0
5316,717.5,152,1,1
5317,1743.5,152,1,1
5318,614.5,152,1,1
5319,15294.0,65,4,0
5320,2111.0,140,1,1
5321,6452.0,94,4,0
5322,3855.5,33,4,0
5323,1578.0,94,1,1
5324,3820.5,34,3,0
5325,966.0,152,1,1
5326,727.5,152,1,1
5327,8260.0,132,3,0
5328,2784.0,72,3,0
5329,6590.5,116,3,0
5330,1190.0,151,1,1
5331,362.0,13,1,2
5332,9189.0,141,2,0
5333,501.5,151,1,1
5334,1760.0,151,1,1
5335,2419.0,151,1,1
5336,1438.0,151,1,1
5337,961.0,151,1,1
5338,543.5,151,1,1
5339,902.0,151,1,1
5340,1147.0,151,1,1
5341,2685.0,151,1,1
5342,5227.5,99,3,0
5343,19646.0,65,4,0
5344,574.0,151,1,1
5345,878.0,151,1,1
5346,981.0,151,1,1
5347,553.5,151,1,1
5348,870.5,151,1,1
5349,5608.0,116,2,0
5350,1848.5,151,1,1
5351,1040.0,151,1,1
5352,1314.0,151,1,1
5353,4586.0,88,2,0
5354,1383.5,151,1,1
5355,951.5,151,1,1
5356,1281.0,17,1,2
5357,1757.5,19,3,0
5358,973.0,138,1,1
5359,473.5,151,1,1
5360,2665.5,150,2,1
5361,865.0,34,1,2
5362,6672.5,147,2,0
5363,858.5,151,1,1
5364,1678.0,151,1,1
5365,4175.5,151,1,1
5366,2742.0,151,1,1
5367,3275.0,151,1,1
5368,995.5,151,1,1
5369,805.0,151,1,1
5370,1843.5,149,2,1
5371,3073.5,151,1,1
5372,1158.0,151,1,1
5373,473.5,151,1,1
5374,3822.5,151,1,1
5375,1962.5,151,1,1
5376,770.5,151,1,1
5377,834.0,151,1,1
5378,3144.5,151,1,1
5379,3546.0,151,1,1
5380,1933.5,151,1,1
5381,2319.0,143,2,1
5382,979.5,139,1,1
5383,10950.0,144,3,0
5384,2243.5,147,1,1
5385,505.0,151,1,1
5386,863.0,51,1,1
5387,1198.0,151,1,1
5388,1398.0,151,1,1
5389,1946.0,151,1,1
5390,5954.0,83,2,0
5391,961.0,151,1,1
5392,2203.5,73,3,0
5393,811.0,106,1,1
5394,507.5,150,1,1
5395,471.0,150,1,1
5396,564.0,150,1,1
5397,2165.5,150,1,1
5398,4166.0,131,2,0
5399,556.0,150,1,1
5400,5302.5,118,4,0
5401,1418.0,150,1,1
5402,592.0,150,1,1
5403,1070.0,150,1,1
5404,2250.0,150,1,1
5405,2301.0,150,1,1
5406,2363.5,144,2,1
5407,1194.0,150,1,1
5408,861.0,150,1,1
5409,971.5,150,1,1
5410,2703.0,150,1,1
5411,4347.5,17,1,2
5412,1862.5,150,1,1
5413,979.0,150,1,1
5414,1286.5,150,1,1
5415,1219.0,150,1,1
5416,1328.0,150,1,1
5417,3551.0,150,1,1
5418,1494.5,150,1,1
5419,1723.0,150,1,1
5420,7994.0,150,1,1
5421,934.0,150,1,1
5422,1245.0,141,1,1
5423,1769.5,150,1,1
5424,4581.0,21,3,0
5425,2432.5,79,1,1
5426,927.0,150,1,1
5427,1231.0,150,1,1
5428,19524.0,141,4,0
5429,993.0,150,1,1
5430,1037.0,150,1,1
5431,3051.0,150,1,1
5432,3673.0,145,2,0
5433,5791.0,150,1,1
5434,2344.0,150,1,1
5435,1513.0,150,1,1
5436,6368.0,53,5,0
5437,2391.0,150,1,1
5438,6278.5,146,2,0
5439,2006.0,150,1,1
5440,1062.0,150,1,1
5441,8787.0,150,1,1
5442,6774.0,144,3,0
5443,1429.0,150,1,1
5444,8848.0,139,2,0
5445,1265.0,149,1,1
5446,1314.0,149,1,1
5447,858.0,149,1,1
5448,627.5,149,1,1
5449,1516.0,149,1,1
5450,794.0,149,1,1
5451,1371.0,82,1,1
5452,709.0,149,1,1
5453,1555.0,149,1,1
5454,662.5,149,1,1
5455,439.0,149,1,1
5456,907.0,149,1,1
5457,1730.0,149,1,1
5458,995.0,149,1,1
5459,717.0,149,1,1
5460,674.5,149,1,1
5461,1182.0,149,1,1
5462,567.5,149,1,1
5463,805.0,149,1,1
5464,5331.0,71,3,0
5465,768.0,149,1,1
5466,679.5,17,1,2
5467,4858.0,73,2,0
5468,729.5,149,1,1
5469,6215.0,28,3,0
5470,1929.0,149,1,1
5471,6380.0,90,4,0
5472,681.5,44,1,1
5473,1723.0,149,1,1
5474,1301.0,149,1,1
5475,1603.0,149,1,1
5476,980.0,149,1,1
5477,821.0,149,1,1
5478,1909.5,149,1,1
5479,1933.0,149,1,1
5480,1207.0,149,1,1
5481,2170.0,149,1,1
5482,2295.5,149,1,1
5483,2218.0,149,1,1
5484,4991.0,49,2,0
5485,1398.0,149,1,1
5486,2003.0,149,1,1
5487,1301.0,149,1,1
5488,13206.0,104,3,0
5489,514.0,149,1,1
5490,7229.0,37,2,0
5491,29748.0,141,3,0
5492,650.0,149,1,1
5493,3649.0,45,2,0
5494,809.0,149,1,1
5495,4859.5,93,2,0
5496,1565.0,149,1,1
5497,1717.0,149,1,1
5498,2037.5,149,1,1
5499,846.0,149,1,1
5500,1582.0,142,2,1
5501,658.5,149,1,1
5502,1935.0,149,1,1
5503,6558.0,149,1,1
5504,792.0,149,1,1
5505,482.0,148,1,1
5506,6347.0,3,3,0
5507,10750.6,34,5,0
5508,821.0,148,1,1
5509,776.5,148,1,1
5510,498.0,148,1,1
5511,560.0,148,1,1
5512,1230.0,148,1,1
5513,2317.5,148,1,1
5514,678.0,148,1,1
5515,319.0,148,1,1
5516,436.0,148,1,1
5517,540.0,148,1,1
5518,1268.0,148,1,1
5519,6305.5,144,2,0
5520,512.0,148,1,1
5521,568.0,148,1,1
5522,1064.5,148,1,1
5523,1018.5,148,1,1
5524,1504.0,148,1,1
5525,957.5,148,1,1
5526,982.0,148,1,1
5527,695.0,148,1,1
5528,2526.5,148,1,1
5529,1032.5,148,1,1
5530,549.0,148,1,1
5531,60.0,148,1,1
5532,2636.0,148,1,1
5533,508.0,148,1,1
5534,1496.0,132,2,1
5535,1015.0,148,1,1
5536,1028.0,148,1,1
5537,566.0,148,1,1
5538,6354.0,126,2,0
5539,640.0,148,1,1
5540,688.0,148,1,1
5541,1525.0,23,2,2
5542,1524.0,148,1,1
5543,605.5,148,1,1
5544,1131.0,148,1,1
5545,3072.0,148,1,1
5546,782.0,148,1,1
5547,917.0,148,1,1
5548,1530.0,148,1,1
5549,702.0,148,1,1
5550,1816.0,148,1,1
5551,3410.0,148,1,1
5552,3171.0,148,1,1
5553,1488.0,148,1,1
5554,4480.0,148,1,1
5555,3520.5,49,5,0
5556,574.0,148,1,1
5557,5516.0,126,3,0
5558,712.5,147,1,1
5559,1966.0,147,1,1
5560,495.0,147,1,1
5561,599.0,147,1,1
5562,962.0,147,1,1
5563,5595.040000000001,32,3,0
5564,1261.5,147,1,1
5565,883.5,147,1,1
5566,874.0,147,1,1
5567,542.0,147,1,1
5568,671.0,147,1,1
5569,2426.0,12,3,0
5570,628.5,147,1,1
5571,5909.0,55,3,0
5572,3984.55,132,4,0
5573,337.0,147,1,1
5574,1906.0,147,1,1
5575,2349.0,147,1,1
5576,821.0,147,1,1
5577,2203.5,147,1,1
5578,704.0,147,1,1
5579,2034.0,147,1,1
5580,1449.0,147,1,1
5581,1611.0,37,2,0
5582,522.0,147,1,1
5583,1007.0,147,1,1
5584,584.5,72,1,1
5585,685.5,147,1,1
5586,1133.0,147,1,1
5587,1071.0,145,1,1
5588,2454.0,147,1,1
5589,5830.0,142,2,0
5590,10680.0,72,3,0
5591,1259.0,57,1,1
5592,8398.5,45,5,0
5593,764.0,112,1,1
5594,807.0,147,1,1
5595,1314.5,147,1,1
5596,739.0,147,1,1
5597,9830.0,116,2,0
5598,1395.5,62,1,1
5599,2642.0,144,2,1
5600,833.0,147,1,1
5601,2332.0,147,1,1
5602,8568.0,143,2,0
5603,2340.5,1,2,2
5604,2410.0,147,1,1
5605,7422.0,139,2,0
5606,744.5,146,1,1
5607,1488.5,146,1,1
5608,1311.0,146,1,1
5609,2069.5,146,1,1
5610,1384.5,146,1,1
5611,1003.0,146,1,1
5612,442.5,56,1,1
5613,1406.0,146,1,1
5614,760.0,146,1,1
5615,1499.0,146,1,1
5616,1063.0,146,1,1
5617,1192.0,146,1,1
5618,490.0,146,1,1
5619,1067.5,146,1,1
5620,886.5,146,1,1
5621,1943.5,146,1,1
5622,1752.5,146,1,1
5623,2249.0,146,1,1
5624,2431.0,146,1,1
5625,8587.0,31,5,0
5626,1250.0,73,2,1
5627,494.5,111,1,1
5628,696.0,146,1,1
5629,4044.5,52,2,0
5630,1024.0,146,1,1
5631,5620.0,123,3,0
5632,557.0,135,1,1
5633,650.5,146,1,1
5634,1988.0,146,1,1
5635,720.0,146,1,1
5636,617.0,146,1,1
5637,590.0,146,1,1
5638,843.0,146,1,1
5639,11604.5,146,1,1
5640,1985.0,146,1,1
5641,902.0,144,1,1
5642,675.5,146,1,1
5643,2167.0,146,1,1
5644,841.0,22,1,2
5645,1549.0,146,1,1
5646,1384.5,101,1,1
5647,4975.5,140,3,0
5648,4043.0,30,3,0
5649,5091.0,80,4,0
5650,8013.0,126,2,0
5651,6591.0,144,2,0
5652,685.0,145,1,1
5653,1773.0,145,1,1
5654,1188.0,144,1,1
5655,684.0,145,1,1
5656,1174.5,73,1,1
5657,918.0,145,1,1
5658,2347.5,145,1,1
5659,930.5,145,1,1
5660,822.5,145,1,1
5661,2149.0,145,1,1
5662,1186.0,145,1,1
5663,1241.0,145,1,1
5664,1335.5,145,1,1
5665,2156.5,70,2,0
5666,2368.0,145,1,1
5667,556.5,145,1,1
5668,801.5,145,1,1
5669,1022.0,145,1,1
5670,1943.0,145,1,1
5671,3065.0,145,1,1
5672,2032.0,145,1,1
5673,974.0,145,1,1
5674,2645.0,145,1,1
5675,14684.0,73,4,0
5676,1003.0,145,1,1
5677,820.5,145,1,1
5678,2876.5,145,1,1
5679,1416.0,145,1,1
5680,917.5,145,1,1
5681,1112.5,145,1,1
5682,2084.0,145,1,1
5683,1398.0,145,1,1
5684,10119.0,137,2,0
5685,1781.0,34,3,0
5686,2903.0,23,3,0
5687,1636.0,145,1,1
5688,1009.0,145,1,1
5689,9735.0,137,2,0
5690,2207.0,41,3,0
5691,1387.5,145,1,1
5692,4765.0,63,3,0
5693,1163.5,145,1,1
5694,7107.0,144,2,0
5695,824.0,144,1,1
5696,744.0,144,1,1
5697,1486.0,144,1,1
5698,2071.0,126,1,1
5699,2513.0,144,1,1
5700,2010.0,144,1,1
5701,790.0,144,1,1
5702,951.5,144,1,1
5703,1863.0,144,1,1
5704,1049.0,144,1,1
5705,1855.0,144,1,1
5706,596.0,144,1,1
5707,9379.0,138,2,0
5708,1094.0,144,1,1
5709,433.5,144,1,1
5710,874.5,144,1,1
5711,6126.5,144,1,1
5712,2273.5,144,1,1
5713,7810.5,144,1,1
5714,1071.0,144,1,1
5715,1848.5,144,1,1
5716,1728.0,87,1,1
5717,588.0,144,1,1
5718,1591.0,34,1,2
5719,1805.0,144,1,1
5720,895.0,144,1,1
5721,2109.0,144,1,1
5722,1528.0,133,1,1
5723,2188.0,144,1,1
5724,1235.06,144,1,1
5725,1128.0,113,1,1
5726,1432.0,97,2,1
5727,1238.5,105,2,1
5728,1026.5,144,1,1
5729,7335.0,36,2,0
5730,2915.0,10,1,2
5731,493.5,144,1,1
5732,2199.0,33,1,2
5733,3097.5,7,5,0
5734,1067.0,144,1,1
5735,1081.5,144,1,1
5736,9515.0,139,2,0
5737,516.0,144,1,1
5738,1941.0,144,1,1
5739,2122.0,144,1,1
5740,386.0,144,1,1
5741,2031.0,144,1,1
5742,84.0,27,1,2
5743,12764.0,63,2,0
5744,1610.0,144,1,1
5745,590.0,72,1,1
5746,961.5,143,1,1
5747,1954.0,26,2,0
5748,780.0,143,1,1
5749,5791.0,117,2,0
5750,2305.0,143,1,1
5751,1685.0,143,1,1
5752,2270.0,143,1,1
5753,1551.1999999999994,143,1,1
5754,18549.0,40,9,0
5755,796.0,143,1,1
5756,723.0,143,1,1
5757,700.0,143,1,1
5758,894.5,143,1,1
5759,1547.0,53,2,1
5760,2288.0,143,1,1
5761,467.0,143,1,1
5762,766.0,143,1,1
5763,802.0,143,1,1
5764,1805.5,143,1,1
5765,2106.5,108,1,1
5766,864.0,143,1,1
5767,962.0,34,1,2
5768,718.0,143,1,1
5769,1157.0,143,1,1
5770,1224.0,23,1,2
5771,1467.0,143,1,1
5772,1152.0,143,1,1
5773,855.0,143,1,1
5774,4719.0,63,2,0
5775,1733.0,143,1,1
5776,845.0,143,1,1
5777,1500.0,143,1,1
5778,917.5,143,1,1
5779,2160.0,143,1,1
5780,626.5,143,1,1
5781,821.5,143,1,1
5782,2757.0,24,2,0
5783,3240.0,143,1,1
5784,1386.0,143,1,1
5785,13059.5,81,3,0
5786,962.0,7,1,2
5787,1376.0,143,1,1
5788,1820.0,143,1,1
5789,4199.0,127,2,0
5790,3234.0,143,1,1
5791,867.0,143,1,1
5792,1461.5,143,1,1
5793,1337.5,118,1,1
5794,1324.0,35,1,2
5795,2244.0,131,1,1
5796,5034.0,101,4,0
5797,583.0,142,1,1
5798,1212.0,142,1,1
5799,1027.5,97,1,1
5800,3200.5,142,1,1
5801,1072.0,142,1,1
5802,1042.0,31,1,2
5803,1199.0,142,1,1
5804,883.0,142,1,1
5805,764.5,142,1,1
5806,1273.0,142,1,1
5807,488.0,142,1,1
5808,2547.0,142,1,1
5809,523.5,110,1,1
5810,1472.0,142,1,1
5811,2035.0,142,1,1
5812,8406.5,72,2,0
5813,1791.0,142,1,1
5814,1349.0,29,1,2
5815,827.0,142,1,1
5816,1475.0,53,1,1
5817,378.0,142,1,1
5818,1722.0,142,1,1
5819,556.0,142,1,1
5820,1240.0,142,1,1
5821,1951.0,142,1,1
5822,3394.0,142,1,1
5823,1144.5,142,1,1
5824,1918.0,7,1,2
5825,963.0,142,1,1
5826,608.0,142,1,1
5827,2632.5,8,4,0
5828,2188.0,142,1,1
5829,843.0,142,1,1
5830,1770.0,142,1,1
5831,527.0,142,1,1
5832,1038.0,74,1,1
5833,2099.0,142,1,1
5834,3603.0,10,2,0
5835,6071.0,142,1,1
5836,597.5,4,1,2
5837,826.0,142,1,1
5838,1229.5,142,1,1
5839,1312.0,142,1,1
5840,1078.0,142,1,1
5841,8243.0,97,3,0
5842,1402.5,84,2,1
5843,885.0,141,1,1
5844,746.0,141,1,1
5845,614.0,141,1,1
5846,4502.0,72,2,0
5847,757.0,141,1,1
5848,884.5,141,1,1
5849,559.0,141,1,1
5850,574.0,141,1,1
5851,1117.0,141,1,1
5852,566.5,141,1,1
5853,4649.5,21,5,0
5854,1338.0,141,1,1
5855,552.5,141,1,1
5856,712.0,141,1,1
5857,2153.5,5,3,0
5858,1055.5,141,1,1
5859,2264.5,32,3,0
5860,1693.5,141,1,1
5861,1143.5,141,1,1
5862,6709.0,5,2,0
5863,1287.0,141,1,1
5864,986.5,141,1,1
5865,1429.0,141,1,1
5866,1821.0,141,1,1
5867,1122.0,141,1,1
5868,1156.5,141,1,1
5869,4936.0,114,2,0
5870,1104.0,26,1,2
5871,763.0,141,1,1
5872,477.0,141,1,1
5873,1285.0,141,1,1
5874,3425.0,125,2,0
5875,1305.0,16,2,2
5876,1584.0,140,1,1
5877,19.0,140,1,1
5878,433.0,140,1,1
5879,5813.0,7,3,0
5880,669.0,140,1,1
5881,5096.5,135,2,0
5882,1964.0,140,1,1
5883,746.0,140,1,1
5884,746.0,140,1,1
5885,1233.5,140,1,1
5886,493.5,140,1,1
5887,1039.0,140,1,1
5888,766.0,140,1,1
5889,337.0,140,1,1
5890,1910.0,140,1,1
5891,2467.0,140,1,1
5892,633.0,140,1,1
5893,1111.0,140,1,1
5894,880.0,101,1,1
5895,7864.0,40,4,0
5896,1135.0,140,1,1
5897,406.5,48,1,1
5898,1472.5,82,2,1
5899,2316.0,140,1,1
5900,6514.0,105,3,0
5901,1008.0,140,1,1
5902,6330.5,134,2,0
5903,609.0,76,1,1
5904,1595.0,140,1,1
5905,8570.5,4,6,0
5906,585.0,140,1,1
5907,1422.5,140,1,1
5908,1556.0,139,1,1
5909,2171.0,139,1,1
5910,1387.5,139,1,1
5911,668.0,139,1,1
5912,9517.0,139,1,1
5913,946.5,139,1,1
5914,583.5,74,1,1
5915,1980.5,139,1,1
5916,7095.0,134,2,0
5917,1559.0,139,1,1
5918,484.0,139,1,1
5919,832.5,139,1,1
5920,3476.0,139,1,1
5921,949.0,139,1,1
5922,1143.0,139,1,1
5923,904.0,139,1,1
5924,2817.0,2,3,2
5925,5640.0,139,1,1
5926,4976.0,139,1,1
5927,1519.5,139,1,1
5928,923.0,139,1,1
5929,5454.0,41,4,0
5930,743.0,139,1,1
5931,1673.0,139,1,1
5932,1667.5,44,2,0
5933,766.0,139,1,1
5934,1517.5,125,2,1
5935,1836.0,138,1,1
5936,381.5,138,1,1
5937,4426.0,138,1,1
5938,1314.0,138,1,1
5939,1313.0,111,2,1
5940,1129.0,3,2,2
5941,1355.5,48,2,1
5942,1680.0,138,1,1
5943,1124.0,93,1,1
5944,719.0,138,1,1
5945,552.5,138,1,1
5946,1424.0,5,2,2
5947,3507.0,79,3,0
5948,1035.05,137,1,1
5949,933.0,137,1,1
5950,1441.0,137,1,1
5951,3710.0,130,4,0
5952,1855.0,75,1,1
5953,8284.0,137,1,1
5954,1438.0,137,1,1
5955,12829.0,82,2,0
5956,3277.5,5,3,0
5957,934.0,136,1,1
5958,584.0,136,1,1
5959,872.5,136,1,1
5960,2471.0,67,2,0
5961,1273.5,41,1,2
5962,2138.0,136,1,1
5963,2752.5,28,3,0
5964,505.0,136,1,1
5965,723.5,46,1,1
5966,2595.0,42,2,0
5967,2384.0,136,1,1
5968,555.5,136,1,1
5969,2115.0,136,1,1
5970,775.0,136,1,1
5971,925.5,136,1,1
5972,1386.5,136,1,1
5973,735.0,136,1,1
5974,1219.0,136,1,1
5975,1313.5,136,1,1
5976,6303.0,73,2,0
5977,1114.0,136,1,1
5978,888.0,136,1,1
5979,37953.5,84,4,0
5980,605.5,135,1,1
5981,649.0,135,1,1
5982,1082.0,135,1,1
5983,1984.0,78,2,1
5984,4606.0,135,1,1
5985,475.5,135,1,1
5986,549.0,113,1,1
5987,2032.0,106,2,1
5988,677.5,135,1,1
5989,1708.0,135,1,1
5990,576.0,135,1,1
5991,566.5,86,1,1
5992,1052.0,135,1,1
5993,644.0,135,1,1
5994,3848.5,12,4,0
5995,7815.44,30,2,0
5996,4242.0,135,1,1
5997,687.0,134,1,1
5998,974.5,134,1,1
5999,1292.0,134,1,1
6000,934.0,134,1,1
6001,492.0,134,1,1
6002,1289.0,134,1,1
6003,1445.0,134,1,1
6004,4501.5,47,2,0
6005,1162.0,134,1,1
6006,7949.0,12,2,0
6007,1933.0,84,2,1
6008,12746.0,133,1,1
6009,1699.0,133,1,1
6010,665.5,133,1,1
6011,678.5,133,1,1
6012,456.0,133,1,1
6013,1662.0,133,1,1
6014,1693.0,133,1,1
6015,819.5,75,1,1
6016,5113.5,62,5,0
6017,1052.5,133,1,1
6018,832.0,133,1,1
6019,1836.0,133,1,1
6020,4595.0,122,2,0
6021,7173.5,125,2,0
6022,1835.5,28,1,2
6023,16689.0,102,2,0
6024,1313.0,133,1,1
6025,2131.0,133,1,1
6026,1554.0,132,1,1
6027,559.0,132,1,1
6028,808.5,132,1,1
6029,873.0,132,1,1
6030,1066.5,132,1,1
6031,3818.5,105,4,0
6032,630.0,132,1,1
6033,2055.0,76,2,0
6034,2252.0,132,1,1
6035,7750.0,132,1,1
6036,4346.0,89,2,0
6037,12103.0,113,3,0
6038,8751.0,22,5,0
6039,2533.5,19,3,0
6040,1106.0,132,1,1
6041,4399.5,87,5,0
6042,887.0,132,1,1
6043,938.0,132,1,1
6044,5987.0,94,3,0
6045,1004.0,132,1,1
6046,558.0,132,1,1
6047,1483.0,132,1,1
6048,692.0,132,1,1
6049,790.0,82,1,1
6050,2435.5,132,1,1
6051,10726.0,17,6,0
6052,997.0,132,1,1
6053,398.5,132,1,1
6054,6981.0,118,3,0
6055,4091.5,107,2,0
6056,3999.0,18,5,0
6057,1123.0,132,1,1
6058,1150.0,27,2,2
6059,7066.0,71,2,0
6060,14518.0,72,3,0
6061,1402.0,132,1,1
6062,6465.0,94,3,0
6063,15697.0,73,2,0
6064,6049.0,132,1,1
6065,387.0,131,1,1
6066,1002.0,131,1,1
6067,2226.5,131,1,1
6068,3475.0,9,4,0
6069,2662.5,34,2,0
6070,1263.0,131,1,1
6071,1417.0,131,1,1
6072,1671.0,131,1,1
6073,905.0,90,1,1
6074,1814.5,131,1,1
6075,1908.5,131,1,1
6076,2110.5,32,2,0
6077,414.5,131,1,1
6078,1266.5,131,1,1
6079,708.0,131,1,1
6080,1533.0,131,1,1
6081,1022.0,131,1,1
6082,1337.5,10,2,2
6083,614.5,50,1,1
6084,22964.5,2,13,0
6085,1735.0,131,1,1
6086,791.0,74,1,1
6087,1609.0,40,2,0
6088,1631.0,131,1,1
6089,413.5,76,1,1
6090,453.0,131,1,1
6091,1094.0,131,1,1
6092,1483.0,131,1,1
6093,6127.5,19,2,0
6094,1102.5,131,1,1
6095,974.5,131,1,1
6096,2178.0,131,1,1
6097,10285.0,131,1,1
6098,3094.0,5,4,0
6099,700.0,130,1,1
6100,918.0,65,1,1
6101,1184.5,130,1,1
6102,511.5,130,1,1
6103,1275.0,130,1,1
6104,900.0,130,1,1
6105,1007.0,38,1,2
6106,5442.0,37,3,0
6107,984.0,26,2,2
6108,12654.0,130,1,1
6109,2055.0,129,1,1
6110,499.0,126,1,1
6111,4590.0,97,2,0
6112,876.5,129,1,1
6113,1463.0,74,1,1
6114,541.0,113,1,1
6115,456.0,129,1,1
6116,605.0,129,1,1
6117,1310.0,129,1,1
6118,1151.5,129,1,1
6119,938.5,128,1,1
6120,914.0,128,1,1
6121,931.0,128,1,1
6122,628.0,128,1,1
6123,1917.5,36,2,0
6124,725.5,128,1,1
6125,1052.0,128,1,1
6126,917.08,128,1,1
6127,847.5,128,1,1
6128,5583.0,3,5,0
6129,1298.0,55,2,1
6130,682.0,128,1,1
6131,26004.0,18,9,0
6132,673.0,127,1,1
6133,591.0,127,1,1
6134,1125.0,19,1,2
6135,374.0,127,1,1
6136,1946.5,127,1,1
6137,819.0,127,1,1
6138,1724.5,22,1,2
6139,2265.0,127,1,1
6140,781.0,127,1,1
6141,1222.0,127,1,1
6142,348.5,127,1,1
6143,1536.5,127,1,1
6144,5635.5,37,3,0
6145,788.0,127,1,1
6146,1683.0,127,1,1
6147,663.5,109,1,1
6148,1495.0,126,1,1
6149,978.5,126,1,1
6150,813.0,126,1,1
6151,690.0,126,1,1
6152,54391.0,10,15,0
6153,1505.5,126,1,1
6154,21374.0,126,1,0
6155,926.0,126,1,1
6156,3379.0,126,1,1
6157,1189.0,126,1,1
6158,1422.0,101,1,1
6159,474.0,126,1,1
6160,2232.0,126,1,1
6161,2103.06,30,3,0
6162,2015.0,126,1,1
6163,1428.5,126,1,1
6164,893.0,126,1,1
6165,1988.0,126,1,1
6166,6064.0,103,2,0
6167,569.0,112,1,1
6168,827.5,126,1,1
6169,6117.0,122,2,0
6170,1418.5,53,2,1
6171,2768.0,126,1,1
6172,4668.0,126,1,1
6173,900.0,64,2,1
6174,1902.5,33,3,0
6175,1335.5,126,1,1
6176,3796.0,126,1,1
6177,764.0,125,1,1
6178,1282.5,125,1,1
6179,2002.0,125,1,1
6180,1884.5,125,1,1
6181,6042.5,125,1,1
6182,5445.0,125,1,1
