会员编号,money,recent,frequency
1055974502,1223.5,120,2
1055981507,602.0,125,1
1055985852,1575.0,125,1
1055988981,941.0,125,1
1055995848,768.5,125,1
1055998181,4457.0,28,3
1056002013,627.0,125,1
1056016627,1221.5,124,1
1056022150,1337.5,124,1
1056023388,1060.0,124,1
1056050580,1572.5,124,1
1056051317,1311.0,124,1
1056055681,569.0,124,1
1056057351,1004.0,13,2
1056064545,803.0,124,1
1056070117,2776.5,124,1
1056081252,1764.0,39,1
1056084300,812.5,124,1
1056090125,684.0,124,1
1056090166,1003.5,124,1
1056090643,2088.5,124,1
1056090878,2488.91,124,1
1056096426,535.0,124,1
1056097218,976.0,124,1
1056103312,663.5,24,1
1056112952,901.6400000000001,124,1
1056115211,1091.5,124,1
1056116586,561.5,124,1
1056365635,1522.0,123,1
1056374104,7281.5,35,4
1056393685,2993.0,123,1
1056396406,1881.0,123,1
1056396845,3301.0,123,1
1056398624,1034.0,123,1
1056401372,1071.0,123,1
1056403189,6090.5,17,2
1056403525,515.5,123,1
1056405171,832.5,123,1
1056406219,1590.5,123,1
1056410324,2004.5,115,2
1056411475,1062.0,123,1
1056412552,484.0,123,1
1056413552,660.0,34,1
1056414587,6187.0,123,1
1056416680,3129.0,14,3
1056416979,961.0,123,1
1056418242,416.0,123,1
1056419371,4667.0,26,2
1056433168,1009.0,122,1
1056435481,1420.0,122,1
1056438523,1304.0,122,1
1056440111,2428.0,97,1
1056445454,767.0,122,1
1056467082,596.5,122,1
1056478070,994.5,122,1
1056488003,1555.0,83,1
1056490561,1129.0,12,1
1056491255,1402.0,122,1
1056491352,1331.0,122,1
1056494946,1053.0,122,1
1056495217,749.0,122,1
1056496151,1374.0,122,1
1056501634,5552.0,122,1
1056504590,1238.0,122,1
1056504941,24860.0,26,6
1056505393,1809.0,122,1
1056505693,7234.16,122,1
1056507341,5994.080000000003,122,1
1056507609,577.0,122,1
1056549982,1185.0,121,1
1056553069,1006.0,121,1
1056565998,447.0,109,1
1056579022,924.0,121,1
1056581682,466.0,121,1
1056584362,1213.5,121,1
1056585142,1454.0,52,2
1056585769,711.0,121,1
1056586691,5713.5,36,2
1056587525,1377.0,121,1
1056588345,1013.0,121,1
1056591535,1011.0,89,1
1056600733,1052.5,121,1
1056602752,715.5,121,1
1056604661,2557.5,30,1
1056606648,1774.0,121,1
1056612242,1138.0,121,1
1056612700,17600.0,43,3
1056615092,4647.0,44,3
1056643233,1051.0,120,1
1056644758,824.0,120,1
1056658197,3593.5,40,2
1056660956,722.0,87,1
1056661808,23790.0,15,7
1056668572,702.5,120,1
1056669006,566.0,120,1
1056669256,1803.5,100,2
1056673075,1068.0,30,1
1056679504,894.0,120,1
1056681764,979.0,120,1
1056684846,2219.0,120,1
1056692938,5476.5,120,1
1056693758,1049.0,120,1
1056695604,9202.0,103,2
1056706361,1163.0,119,1
1056709620,353.5,119,1
1056713959,600.0,119,1
1056719057,856.0,119,1
1056720533,1312.5,74,2
1056747329,1214.0,119,1
1056752086,444.5,119,1
1056752711,565.0,119,1
1056756827,1548.5,119,1
1056759223,1538.5,13,1
1056760133,870.0,119,1
1056761263,2125.0,119,1
1056767982,958.5,119,1
1056770696,2136.0,55,2
1056772518,1490.0,119,1
1056773387,1317.0,119,1
1056774470,1295.0,119,1
1056774977,1567.5,9,1
1056775454,1203.0,78,1
1056775606,895.5,119,1
1056775849,1145.0,119,1
1056777005,952.0,16,1
1056782927,797.0,119,1
1056786206,6061.5,97,2
1056786604,966.5,5,1
1056788948,7894.0,119,1
1056791940,5272.0,48,3
1056793079,596.5,119,1
1056793118,21526.0,84,2
1056798338,11319.0,72,2
1056821076,1560.0,118,1
1056822490,2162.0,96,1
1056824641,429.0,118,1
1056827997,3191.5,57,3
1056829635,1558.0,18,1
1056830329,450.0,118,1
1056837968,309.0,118,1
1056842327,3048.0,118,1
1056842411,1265.0,118,1
1056846865,1703.5,118,1
1056883748,859.0,118,1
1056887147,508.0,118,1
1056889075,1813.0,93,2
1056890190,1466.0,109,1
1056890197,1209.5,118,1
1056894787,1233.0,118,1
1056900653,1848.0,118,1
1056902079,543.5,118,1
1056903944,1037.0,118,1
1056906778,567.0,118,1
1056906829,780.0,118,1
1056909806,1121.0,118,1
1056911130,1203.0,118,1
1056915295,712.0,118,1
1056916318,824.5,118,1
1056917995,2741.0,118,1
1056921528,2186.0,118,1
1056924327,933.0,7,1
1056924498,918.0,51,1
1056927085,4528.0,17,2
1056927252,640.5,118,1
1056930036,539.5,118,1
1056949727,553.0,117,1
1056964457,635.0,117,1
1056970577,1553.5,117,1
1056971406,758.0,33,1
1056974699,5107.5,6,4
1056979414,516.0,117,1
1056982022,1032.0,117,1
1056998232,811.0,117,1
1057000628,412.0,117,1
1057000866,296.5,45,1
1057003568,709.5,117,1
1057004846,584.0,117,1
1057007032,751.5,117,1
1057007793,1721.0,117,1
1057012999,2856.0,117,1
1057015430,1291.05,117,1
1057015685,638.5,117,1
1057015931,1145.0,61,2
1057022918,2324.0,17,1
1057023395,1673.0,117,1
1057025309,376.0,117,1
1057031823,1957.0,117,1
1057032531,897.0,117,1
1057032764,829.5,117,1
1057033394,2041.0,10,1
1057034409,465.0,117,1
1057034991,3056.0,21,1
1057037201,1118.0,54,1
1057037534,2066.0,117,1
1057038490,6489.0,28,5
1057054671,675.5,116,1
1057058248,1301.5,116,1
1057063392,427.5,116,1
1057063957,1193.0,116,1
1057065895,905.5,116,1
1057066517,547.0,2,1
1057066607,871.0,116,1
1057177808,1240.0,116,1
1057185360,960.5,116,1
1057185504,1289.5,25,2
1057197493,901.5,116,1
1057200953,2796.0,55,2
1057201326,535.0,116,1
1057201770,4372.0,100,2
1057202047,2599.0,22,2
1057202535,1270.0,116,1
1057204390,1157.0,116,1
1057204834,577.0,101,1
1057205714,5801.5,4,6
1057206178,535.0,116,1
1057206958,1054.0,116,1
1057207021,896.0,59,2
1057207318,4940.5,12,3
1057209348,12908.5,43,4
1057209421,770.0,12,1
1057211611,3004.0,15,2
1057443518,8101.0,65,2
1057443696,1470.0,115,1
1057449669,1228.0,115,1
1057449692,2478.0,115,1
1057455691,1178.0,115,1
1057496586,1034.0,115,1
1057503919,1241.0,115,1
1057505208,715.0,115,1
1057505226,694.0,115,1
1057507528,507.5,115,1
1057511462,2087.0,115,1
1057512692,434.0,115,1
1057512746,1139.0,115,1
1057531488,9124.0,22,5
1057538677,429.0,114,1
1057556430,6494.5,48,4
1057559893,1595.0,114,1
1057560586,1624.5,114,1
1057561071,1104.0,10,2
1057568873,1535.0,114,1
1057569116,840.5,114,1
1057577265,1124.0,66,1
1057578403,1188.0,114,1
1057580640,614.5,114,1
1057582502,797.5,114,1
1057582928,984.0,114,1
1057582960,8572.0,94,4
1057583519,565.5,114,1
1057583937,499.5,114,1
1057584032,5176.0,92,2
1057584629,784.0,114,1
1057586350,2108.0,14,1
1057590915,10232.5,32,2
1057601311,913.0,108,1
1057616637,461.5,113,1
1057625530,621.0,113,1
1057625972,986.0,113,1
1057626343,456.0,86,1
1057631557,1810.0,72,2
1057642323,1102.0,113,1
1057642423,1155.0,113,1
1057642500,11739.5,49,6
1057644184,2233.0,113,1
1057645521,1229.0,113,1
1057646676,1230.0,113,1
1057647809,1903.0,113,1
1057648531,1690.5,113,1
1057650320,1227.5,113,1
1057654197,7690.0,113,1
1057654478,1914.5,68,1
1057656209,2135.5,66,3
1057656322,1078.0,10,2
1057658105,2063.0,112,1
1057660070,2119.0,113,1
1057667735,5375.0,113,1
1057668508,1341.0,113,1
1057672705,10411.5,11,3
1057672743,3644.0,1,1
1057673774,11784.0,111,2
1057722859,556.0,112,1
1057723366,2133.0,25,3
1057732738,715.5,112,1
1057741674,482.0,112,1
1057821280,5017.0,34,3
1057825230,869.0,36,1
1057834393,1123.0,112,1
1057836515,1633.0,112,1
1057837215,1278.0,71,1
1057838147,840.0,112,1
1057838784,709.0,112,1
1057838789,1377.0,112,1
1057840790,1928.0,112,1
1057845072,1043.0,112,1
1057846379,698.0,63,1
1057848226,1246.0,112,1
1057853638,1342.0,112,1
1057855253,739.0,112,1
1057855697,738.0,112,1
1057856600,885.0,45,1
1057860077,1677.0,112,1
1057860531,1050.0,112,1
1057868058,13670.5,18,5
1057879213,11520.0,112,1
1057887336,3584.0,111,1
1057887547,362.0,111,1
1057893512,4996.0,59,5
1057893661,696.0,111,1
1057896432,2165.0,111,1
1057904113,483.5,111,1
1057904751,7111.5,53,3
1057910354,1146.0,10,1
1057921637,659.5,111,1
1057927941,736.0,111,1
1057947672,1547.0,111,1
1057947888,1758.0,111,1
1057949668,744.0,111,1
1057951110,1198.0,109,1
1057953747,1019.5,111,1
1057953980,691.5,111,1
1057955149,507.0,111,1
1057958525,2312.0,97,1
1057960304,1025.5,50,1
1057967895,1787.0,111,1
1057969441,779.0,111,1
1057971018,2368.0,7,2
1057975015,760.5,76,1
1057975551,1108.5,57,1
1057976037,2511.0,27,1
1057976152,765.5,111,1
1057976432,641.0,111,1
1057976682,423.0,32,1
1057978711,5037.0,102,2
1057983752,1440.0,111,1
1057984148,432.5,37,1
1057989673,1643.0,111,1
1057992392,1248.0,111,1
1057992815,1526.0,111,1
1057994332,946.0,102,2
1057995384,806.0,111,1
1057995482,439.5,111,1
1057995636,1324.0,104,1
1057996113,9511.0,96,2
1057996834,597.5,111,1
1057998530,539.0,111,1
1058013261,5326.5,11,6
1058016747,2288.5,110,1
1058022167,1611.0,110,1
1058023926,358.0,74,1
1058028519,1102.0,110,1
1058028699,975.5,110,1
1058035524,1818.0,110,1
1058040586,919.5,110,1
1058041955,896.0,110,1
1058043025,1289.5,110,1
1058053724,610.0,110,1
1058055607,817.5,110,1
1058055717,1983.0,83,2
1058056721,1059.5,110,1
1058076737,8347.5,33,2
1058082092,784.0,110,1
1058086790,624.5,110,1
1058086876,3075.0,82,1
1058093343,2290.5,82,1
1058096395,390.0,110,1
1058097357,1123.0,110,1
1058097623,4725.0,68,4
1058098858,1467.5,110,1
1058102016,904.0,17,1
1058102227,613.5,110,1
1058102886,930.0,110,1
1058103319,2871.0,110,1
1058104250,1772.0,64,2
1058106044,9692.0,52,3
1058107626,468.5,110,1
1058108829,1423.5,110,1
1058109326,647.0,110,1
1058110318,570.0,110,1
1058111228,764.0,110,1
1058117444,2373.5,110,1
1058118365,3272.0,110,1
1058119923,542.5,110,1
1058120255,620.0,110,1
1058121637,7176.5,53,4
1058133071,1089.0,109,1
1058150942,332.0,109,1
1058155965,1391.0,109,1
1058160103,479.0,109,1
1058160960,824.5,109,1
1058161388,6532.5,103,3
1058184802,4353.0,109,1
1058194315,1239.0,109,1
1058199559,999.0,109,1
1058200994,516.0,109,1
1058203541,1632.0,109,1
1058203674,1146.0,109,1
1058205030,911.5,35,1
1058205153,2775.0,109,1
1058205954,669.0,109,1
1058208001,4304.5,62,3
1058210673,1638.0,109,1
1058210695,1109.0,109,1
1058210951,603.5,16,1
1058211722,1151.5,109,1
1058212033,2543.0,109,1
1058219613,4914.0,109,1
1058221497,644.0,109,1
1058223063,2539.0,109,1
1058425206,606.5,108,1
1058425894,1302.5,108,1
1058426139,1800.5,8,1
1058426751,1072.0,108,1
1058427947,507.0,108,1
1058432509,3932.0,5,2
1058433390,533.0,57,1
1058433393,1996.5,12,2
1058451207,6687.0,56,3
1058463277,490.0,108,1
1058466493,1296.0,108,1
1058466737,1415.0,108,1
1058467625,1445.5,108,1
1058468369,2279.5,45,3
1058468842,511.5,108,1
1058469646,1918.0,37,2
1058472641,2078.0,46,3
1058473018,921.0,108,1
1058473091,1258.0,108,1
1058474955,812.5,108,1
1058476022,3552.5,80,2
1058476321,1090.5,70,1
1058480868,6346.0,108,1
1058483270,1155.0,108,1
1058484946,5968.0,19,3
1058485631,1431.5,23,3
1058485662,11898.0,89,3
1058591929,951.0,97,1
1058592180,686.0,107,1
1058597627,418.5,107,1
1058600600,925.0,107,1
1058602998,2569.0,82,3
1058629338,2701.0,91,1
1058645718,775.0,43,1
1058647369,845.0,107,1
1058647480,2468.0,107,1
1058658374,1442.5,107,1
1058659893,6308.0,70,3
1058679811,1621.0,107,1
1058680294,497.0,107,1
1058691664,2999.5,45,2
1058693858,36141.0,15,3
1058694447,852.0,14,1
1058694845,1214.0,107,1
1058698720,578.0,107,1
1058699071,10844.5,107,1
1058699094,1254.0,107,1
1058727124,2135.5,40,2
1058744963,1389.0,106,1
1058745123,569.0,106,1
1058747523,1584.0,106,1
1058767312,462.0,90,1
1058791237,509.5,106,1
1058793613,609.5,104,1
1058794657,1608.0,106,1
1058796353,973.5,106,1
1058797726,463.0,106,1
1058799289,868.5,106,1
1058801282,1098.0,46,1
1058802274,743.5,84,1
1058802795,2846.5,106,1
1058805603,819.0,106,1
1058806542,1174.5,106,1
1058806595,1316.5,49,2
1058807596,451.5,106,1
1058812462,23044.5,11,4
1058860075,993.0,83,1
1058860094,1206.5,105,1
1058864611,454.0,105,1
1058870012,927.0,78,1
1058870332,977.0,105,1
1058871067,934.0,105,1
1058903147,1620.0,105,1
1058904847,1613.0,24,2
1058909443,799.5,105,1
1058911860,1453.0,105,1
1058912385,7082.0,31,3
1058915420,759.5,105,1
1058917321,2165.0,105,1
1058920445,1458.0,105,1
1058923002,445.0,105,1
1058924626,823.0,105,1
1058928937,1048.0,98,1
1058931850,3683.0,94,2
1058933712,919.0,105,1
1058935759,2337.5,87,2
1058939212,750.5,105,1
1058939253,1383.0,105,1
1058939446,893.0,105,1
1058939590,6580.5,68,3
1058940780,15129.0,31,5
1058941879,745.5,52,1
1058942419,1594.0,105,1
1058945288,9129.0,102,2
1058947692,669.0,105,1
1058947740,859.5,105,1
1058972860,1754.5,104,1
1058974087,984.0,104,1
1058978549,1121.0,104,1
1058983082,1289.5,104,1
1058984080,5154.5,48,2
1058987828,942.0,104,1
1059002214,1039.0,104,1
1059010034,4822.0,72,3
1059023723,855.0,93,1
1059033519,1988.0,104,1
1059040709,1044.0,104,1
1059045580,12776.5,37,5
1059047012,2063.5,104,1
1059050457,436.5,104,1
1059051521,2028.0,40,2
1059051932,1351.0,104,1
1059054103,546.0,104,1
1059056558,1528.5,104,1
1059058713,933.0,104,1
1059061293,9636.0,22,5
1059065241,641.0,104,1
1059067478,934.0,104,1
1059069163,2394.0,82,2
1059070270,3027.0,76,1
1059070431,15116.5,12,4
1059070435,2370.5,1,2
1059073518,1500.0,104,1
1059073562,2042.5,50,3
1059075493,1127.5,104,1
1059076819,2111.0,104,1
1059125108,1707.5,103,1
1059128301,1534.0,103,1
1059129271,517.5,89,1
1059134541,782.0,103,1
1059136917,1306.0,103,1
1059141239,396.5,103,1
1059145786,1582.0,103,1
1059146424,651.5,103,1
1059189643,3089.5,37,3
1059192815,5569.5,25,3
1059198719,1153.5,103,1
1059218000,824.0,103,1
1059220026,813.0,103,1
1059230354,4363.5,7,3
1059230745,890.0,103,1
1059230847,333.5,103,1
1059233557,15460.0,68,3
1059235952,2325.0,59,2
1059244376,1125.0,103,1
1059261591,1021.0,103,1
1059267675,1237.0,103,1
1059270244,6168.0,99,2
1059275520,400.0,103,1
1059278183,3873.5,55,2
1059280178,6997.0,93,2
1059282232,4646.0,103,1
1059285055,1606.0,4,1
1059285689,14561.0,16,4
1060610291,9073.0,58,6
1060620388,1204.0,102,1
1060621348,588.5,102,1
1060621490,725.0,102,1
1060686098,1015.0,102,1
1060686263,1611.95,102,1
1060686529,2396.5,91,2
1060693743,606.0,102,1
1060693832,972.0,102,1
1060695859,1604.0,102,1
1060698630,416.5,102,1
1060700707,1105.0,102,1
1060700719,1351.0,76,2
1060701597,1678.0,102,1
1060701666,951.0,102,1
1060703482,1033.0,102,1
1060705240,1251.0,102,1
1060705936,2753.0,102,1
1060707916,687.0,102,1
1060735639,1731.5,101,1
1060735702,316.0,101,1
1060741991,1359.0,101,1
1060744649,2187.5,101,1
1060746275,5439.5,33,3
1060747827,1255.0,101,1
1060753507,8689.0,9,4
1060774292,2041.0,101,1
1060776186,653.0,101,1
1060777091,604.0,101,1
1060780338,1383.5,101,1
1060783485,1641.5,63,1
1060788294,545.0,101,1
1060791309,1268.5,101,1
1060796552,818.0,20,1
1060797003,535.5,83,1
1060798586,1231.0,66,1
1060801170,1701.0,47,1
1060803282,794.0,101,1
1060820167,2344.08,71,2
1060820516,15745.0,65,2
1060828420,685.5,100,1
1060832384,1496.0,100,1
1060842858,4115.0,33,3
1060845203,8648.0,100,1
1060851069,2770.0,47,3
1060880383,1023.5,100,1
1060889069,1633.0,100,1
1060889664,803.5,100,1
1060891423,1868.0,25,2
1060893848,1139.5,100,1
1060908972,1326.0,100,1
1060911129,6869.0,11,2
1060911493,836.5,100,1
1060924568,9860.0,35,3
1060931077,1675.0,99,1
1060932255,773.0,99,1
1060948289,2398.5,99,1
1060951522,715.5,99,1
1061009994,436.0,99,1
1061010809,1921.0,78,2
1061014953,1675.0,99,1
1061019041,742.0,99,1
1061019386,269.0,99,1
1061021406,2036.5,99,1
1061026456,1818.5,23,2
1061034651,446.5,99,1
1061040010,718.0,99,1
1061040492,1084.5,99,1
1061040679,1661.5,99,1
1061048996,1159.0,99,1
1061049556,586.5,99,1
1061049884,2981.5,99,1
1061049923,1079.0,99,1
1061053582,1229.0,99,1
1061057538,810.5,99,1
1061058563,3938.0,99,1
1061058632,1715.0,41,1
1061073207,1115.5,98,1
1061074742,1872.0,98,1
1061087300,1588.0,81,2
1061088265,610.0,98,1
1061088749,1476.0,98,1
1061088774,1581.5,25,2
1061089573,794.5,98,1
1061096153,2331.0,98,1
1061101987,2119.0,98,1
1061106263,5618.5,91,2
1061107470,5603.0,67,2
1061111932,1472.5,98,1
1061114348,1509.0,98,1
1061126136,539.0,98,1
1061134863,3316.0,98,1
1061148002,1565.0,98,1
1061160033,2782.0,98,1
1061169318,4450.0,98,1
1061170027,2611.5,98,1
1061174218,516.0,50,1
1061176277,1092.0,7,2
1061178627,535.0,98,1
1061180547,2018.0,47,1
1061181368,2869.0,98,1
1061183481,716.0,98,1
1061185000,2108.0,98,1
1061185324,846.0,98,1
1061187315,1325.93,98,1
1061187459,865.0699999999999,98,1
1061191639,2120.5,98,1
1061192308,1163.5,98,1
1061194244,1116.0,98,1
1061194865,1916.0,98,1
1061197451,1678.0,98,1
1061197624,1732.0,98,1
1061198115,6356.5,98,1
1061198946,9688.0,98,1
1061203401,1489.0,98,1
1061205201,1827.0,67,1
1061208253,18005.5,12,6
1061208766,1584.5,98,1
1061212419,434.5,98,1
1061227572,1347.0,97,1
1061239436,1636.5,97,1
1061239507,1181.0,97,1
1061251307,1863.0,97,1
1061251949,4334.0,97,1
1061254557,424.0,97,1
1061258505,3718.0,28,2
1061258586,4386.0,62,2
1061259076,3266.0,97,1
1061268019,1652.0,97,1
1061297568,7743.0,97,1
1061298891,1493.0,97,1
1061301764,776.0,97,1
1061305815,1877.5,97,1
1061319495,5454.0,61,3
1061322074,2430.0,97,1
1061324477,1915.0,97,1
1061334364,1149.0,97,1
1061334577,1524.0,97,1
1061335402,1318.5,97,1
1061336187,813.0,97,1
1061345936,2921.0,97,1
1061346281,1630.0,97,1
1061347279,999.0,97,1
1061350894,1651.5,32,2
1061352680,928.5,97,1
1061353382,738.5,83,1
1061388459,5845.0,44,2
1061390078,473.5,96,1
1061390365,794.0,96,1
1061394863,3328.0,96,1
1061395635,795.5,96,1
1061397087,981.0,96,1
1061400288,1823.0,96,1
1061408774,702.0,96,1
1061409042,657.0,96,1
1061421877,1119.0,96,1
1061450709,660.0,53,1
1061462426,1492.5,96,1
1061466191,361.5,96,1
1061468999,1198.0,96,1
1061473916,447.0,96,1
1061478389,987.0,96,1
1061479767,2612.0,96,1
1061481586,3536.0,23,3
1061491465,926.0,96,1
1061492014,6469.5,8,3
1061498175,821.0,95,1
1061499472,712.0,95,1
1061504990,538.0,95,1
1061510415,1605.5,95,1
1061531010,607.0,95,1
1061534343,837.0,95,1
1061537582,601.0,52,1
1061542664,636.0,95,1
1061546030,715.0,95,1
1061552140,472.0,76,1
1061555277,866.0,95,1
1061555492,1460.0,95,1
1061556632,4267.0,45,3
1061583807,996.0,61,1
1061594752,384.5,94,1
1061596597,1084.0,94,1
1061619013,11345.9,12,3
1061628497,646.5,94,1
1061629284,2166.0,94,1
1061632246,4202.0,11,2
1061632771,539.0,94,1
1061634674,4050.0,58,3
1061635984,1300.5,94,1
1061644583,1578.0,94,1
1061653698,1077.0,94,1
1061656697,1125.0,94,1
1061656706,4554.0,94,1
1061657012,8800.0,69,2
1061660502,604.0,94,1
1061662191,3659.5,53,4
1061663193,1696.0,94,1
1061840476,2122.5,93,1
1061891147,678.0,93,1
1061897261,559.0,93,1
1061905765,692.5,93,1
1061906364,795.4300000000001,93,1
1061906492,437.5,75,1
1061907899,2637.0,88,1
1061908743,939.0,93,1
1061916081,1363.0,93,1
1061928433,526.0,93,1
1061930307,3162.0,48,1
1061930584,1393.0,93,1
1061932069,7993.0,93,1
1061934586,1009.0,93,1
1061934947,1221.0,93,1
1062186058,1559.5,92,1
1062202180,6904.0,83,2
1062243256,1717.5,92,1
1062248011,4994.5,41,3
1062256330,4157.0,68,2
1062256913,4203.0,69,2
1062257433,4494.0,33,2
1062258124,30155.0,14,2
1062258679,881.0,92,1
1062259753,900.0,92,1
1062260782,1985.0,61,1
1062260786,785.0,92,1
1062263302,2516.0,36,1
1062263457,4255.0,14,3
1062265118,748.0,92,1
1062265190,1150.0,85,1
1062267412,486.03999999999996,92,1
1062271379,5465.0,92,1
1062272827,624.0,92,1
1062274822,6744.5,92,1
1062300360,36324.5,22,3
1062385178,556.0,91,1
1062410621,1054.5,77,1
1062413741,678.0,91,1
1062416281,627.0,10,1
1062420697,617.0,91,1
1062423667,1164.0,91,1
1062441057,13361.0,67,4
1062449616,1547.5,49,1
1062455435,2211.5,91,1
1062460337,2868.0,91,1
1062464931,2282.0,91,1
1062470318,1222.0,91,1
1062473948,3133.0,91,1
1062474757,1560.0,91,1
1062490589,2527.0,37,1
1062491974,999.0,91,1
1062492204,2334.0,91,1
1062493727,2209.0,91,1
1062495380,487.5,91,1
1062497696,2334.0,45,2
1062497872,3368.0,72,2
1062498394,998.0,91,1
1062503856,3978.0,54,2
1062504364,1505.5,91,1
1062504870,1313.0,91,1
1062505139,4814.5,87,2
1062506486,3263.5,25,2
1062507145,2266.0,84,3
1062508387,1182.0,91,1
1062532990,521.0,90,1
1062539199,3491.0,90,1
1062553598,530.0,43,1
1062556730,7058.0,47,2
1062561316,1920.0,90,1
1062597169,646.0,90,1
1062598736,3172.5,18,2
1062603978,736.0,90,1
1062614221,514.0,90,1
1062619371,960.0,90,1
1062620764,1045.0,90,1
1062621447,1367.0,90,1
1062627194,1949.0,90,1
1062637022,1285.0,90,1
1062637400,1666.0,90,1
1062642471,9097.0,90,1
1062642643,4256.0,13,4
1062645414,1328.0,90,1
1062647015,453.5,90,1
1062647192,1568.0,90,1
1062647628,770.5,85,1
1062647631,568.0,90,1
1062648855,2648.0,22,2
1062656150,2711.0,90,1
1062658151,1977.0,8,2
1062658766,2714.0,90,1
1062705927,1593.0,89,1
1062718323,1032.5,89,1
1062724353,1822.5,28,1
1062726271,4987.5,72,3
1062736571,793.0,89,1
1062738126,678.5,89,1
1062739240,894.0,71,2
1062742230,907.0,63,1
1062742600,2729.5,89,1
1062743807,5344.0,89,1
1062780282,4849.0,46,3
1062785663,2717.0,89,1
1062789236,783.0,89,1
1062794202,1451.5,34,1
1062794304,517.5,71,1
1062797962,2390.0,52,1
1062803237,765.0,89,1
1062803258,7660.0,26,5
1062804236,11068.0,49,2
1062805608,462.0,89,1
1062806133,1925.5,63,1
1062806632,5121.0,89,1
1062806753,1429.0,89,1
1062807567,5120.0,33,4
1062809181,1628.0,89,1
1062814141,779.5,89,1
1063228174,845.5,88,1
1063278956,912.0,88,1
1063286598,2280.0,88,1
1063294193,983.0,34,2
1063294342,348.0,88,1
1063298826,705.0,88,1
1063301312,1494.0,88,1
1063307067,8626.0,44,2
1063307730,1127.0,73,1
1063309713,1982.0,59,1
1063310867,5675.0,30,3
1063313745,4050.5,83,2
1063316369,6300.0,59,4
1063317324,6554.0,78,2
1063888893,475.0,87,1
1063938685,697.5,87,1
1063944010,1118.0,87,1
1063946378,2207.0,87,1
1063948471,950.0,87,1
1063949317,4283.0,17,4
1063956992,1376.0,87,1
1063958277,626.0,87,1
1063958419,1264.5,86,2
1063965833,687.0,87,1
1063969103,3496.5,32,4
1063995774,8669.0,32,3
1063999589,1483.0,87,1
1064448831,1065.0,86,1
1064454409,1759.0,86,1
1064455799,1171.5,86,1
1064478714,660.0,86,1
1064501439,3219.5,24,4
1064504620,1220.0,83,1
1064510224,5328.0,2,4
1064514679,3597.0,86,1
1064516358,731.0,86,1
1064516745,1344.5,86,1
1064517923,2167.0,86,1
1064521767,1813.5,86,1
1064541576,2906.5,53,2
1064551787,2019.0,16,1
1064558499,8712.0,72,2
1064568856,1058.0,86,1
1064569195,1019.5,86,1
1064599282,482.5,85,1
1064603216,1233.0,85,1
1064603470,2696.0,14,2
1064605031,560.0,85,1
1064609539,1230.5,85,1
1064611131,2283.0,85,1
1064611361,1123.0,85,1
1064617184,6157.0,73,2
1064674058,1015.0,85,1
1064681735,1319.5,72,2
1064682225,604.5,49,1
1064687915,475.5,85,1
1064691430,1121.0,57,1
1064694698,913.0,85,1
1064695114,2554.08,84,2
1064696071,621.0,47,1
1064696351,705.0,84,1
1064696684,10677.0,20,6
1064696791,510.0,85,1
1064699299,1277.0,85,1
1064701510,259.5,85,1
1064710419,1418.0,44,1
1064722376,546.0,84,1
1064730562,1822.5,75,3
1064731719,542.0,84,1
1064738501,1451.5,78,2
1064740196,815.0,10,1
1064772164,1678.0,84,1
1064773683,1521.0,84,1
1064775063,1124.0,84,1
1064784462,4890.08,1,3
1064795789,1344.0,84,1
1064802491,485.5,15,1
1064804133,481.0,45,1
1064804671,545.0,84,1
1064804857,826.0,84,1
1064805104,1006.0,13,1
1064818471,3650.0,84,1
1064821453,445.5,84,1
1064842838,2575.0,83,1
1064846658,1625.0,83,1
1064867905,5698.5,76,2
1064870072,6015.0,83,1
1064872844,1539.5,83,1
1064885866,681.0,83,1
1064910847,3054.0,83,1
1064914575,1560.5,83,1
1064917922,653.0,83,1
1064923653,1368.0,83,1
1064924504,1656.0,54,2
1064926294,962.5,83,1
1064931872,1290.0,83,1
1064932462,757.5,83,1
1064936518,530.0,83,1
1064939852,699.5,83,1
1064940287,1113.0,83,1
1064941441,1335.0,83,1
1064941924,607.5,83,1
1064943209,1256.5,83,1
1064944564,1293.0,83,1
1064944627,594.0,83,1
1064948550,940.5,83,1
1064951722,952.0,1,1
1064960001,613.5,83,1
1064964253,1102.0,83,1
1064965374,709.0,83,1
1064967903,560.0,83,1
1064971684,1232.5,83,1
1064985817,1264.5,82,1
1064989398,2640.5,19,3
1064992605,511.5,82,1
1064994733,486.5,73,1
1065002410,1132.0,82,1
1065006378,2246.0,82,1
1065007412,475.5,82,1
1065011145,2202.0,82,1
1065012360,2432.8999999999996,82,1
1065012709,1052.0,82,1
1065014922,5480.0,28,3
1065017360,1031.0,82,1
1065019001,1012.0,82,1
1065025723,10435.0,54,2
1065026608,1255.5,82,1
1065033620,5128.0,15,3
1065039151,945.0,82,1
1065050683,1947.0,82,1
1065060190,910.0,82,1
1065064197,724.5,82,1
1065068731,845.0,82,1
1065069265,336.5,82,1
1065069762,977.5,82,1
1065075417,2923.0,82,1
1065080150,848.0,10,1
1065082833,930.0,82,1
1065189024,3676.0,14,2
1065197413,1388.0,81,1
1065204711,1286.5,81,1
1065209102,1516.5,81,1
1065250134,566.0,81,1
1065255501,1449.0,81,1
1065272815,1111.0,9,1
1065277078,1085.5,1,1
1065288827,789.0,81,1
1065299871,3911.5,2,3
